pickup_nta,pickup_day,pickup_hour,nta_trips,nta_mean_duration,nta_na
Clinton Hill,5,1,13,672.2307692307693,0
Clinton Hill,5,2,7,867.5714285714286,0
Clinton Hill,5,3,6,622.8333333333334,0
Clinton Hill,5,4,7,642.1428571428571,0
Clinton Hill,5,5,0,0.0,1
Clinton Hill,5,6,5,800.4,0
Clinton Hill,5,7,0,0.0,1
Clinton Hill,5,8,5,932.0,0
Clinton Hill,5,9,0,0.0,1
Clinton Hill,5,10,6,704.1666666666666,0
Clinton Hill,5,11,0,0.0,1
Clinton Hill,5,12,6,819.1666666666666,0
Clinton Hill,5,13,6,487.5,0
Clinton Hill,5,14,0,0.0,1
Clinton Hill,5,15,0,0.0,1
Clinton Hill,5,16,6,692.0,0
Clinton Hill,5,17,6,702.3333333333334,0
Clinton Hill,5,18,8,934.375,0
Clinton Hill,5,19,8,949.0,0
Clinton Hill,5,20,8,905.875,0
Clinton Hill,5,21,10,912.1,0
Clinton Hill,5,22,15,641.2,0
Clinton Hill,5,23,20,780.5,0
Clinton Hill,6,0,14,863.5,0
Clinton Hill,6,1,17,900.7647058823529,0
Clinton Hill,6,2,11,706.8181818181819,0
Clinton Hill,6,3,11,581.6363636363636,0
Clinton Hill,6,4,10,744.3,0
Clinton Hill,6,6,0,0.0,1
Clinton Hill,6,7,0,0.0,1
Clinton Hill,6,8,0,0.0,1
Clinton Hill,6,9,0,0.0,1
Clinton Hill,6,10,0,0.0,1
Clinton Hill,6,11,0,0.0,1
Clinton Hill,6,12,0,0.0,1
Clinton Hill,6,13,6,686.1666666666666,0
Clinton Hill,6,14,0,0.0,1
Clinton Hill,6,15,7,635.2857142857143,0
Clinton Hill,6,16,5,1040.8,0
Clinton Hill,6,17,5,940.4,0
Clinton Hill,6,18,6,897.1666666666666,0
Clinton Hill,6,19,0,0.0,1
Clinton Hill,6,20,0,0.0,1
Clinton Hill,6,21,6,594.0,0
Clinton Hill,6,22,13,899.3076923076923,0
Clinton Hill,6,23,7,884.4285714285714,0
Co-op City,4,7,0,0.0,1
Co-op City,5,3,0,0.0,1
Co-op City,5,16,0,0.0,1
Co-op City,5,22,0,0.0,1
Co-op City,6,15,0,0.0,1
Co-op City,6,19,0,0.0,1
College Point,0,2,0,0.0,1
College Point,0,8,0,0.0,1
College Point,0,15,0,0.0,1
College Point,1,19,0,0.0,1
College Point,5,0,0,0.0,1
College Point,5,17,0,0.0,1
College Point,6,16,0,0.0,1
Corona,0,9,0,0.0,1
Corona,0,11,0,0.0,1
Corona,0,14,0,0.0,1
Corona,0,17,0,0.0,1
Corona,0,21,0,0.0,1
Corona,1,3,0,0.0,1
Corona,1,11,0,0.0,1
Corona,1,12,0,0.0,1
Corona,1,17,0,0.0,1
Corona,1,22,0,0.0,1
Corona,1,23,0,0.0,1
Corona,2,0,0,0.0,1
Corona,2,8,0,0.0,1
Corona,2,9,0,0.0,1
Corona,2,16,0,0.0,1
Corona,2,19,0,0.0,1
Corona,3,3,0,0.0,1
Corona,3,9,0,0.0,1
Corona,3,10,0,0.0,1
Corona,3,16,0,0.0,1
Corona,3,18,0,0.0,1
Corona,3,20,0,0.0,1
Corona,4,1,0,0.0,1
Corona,4,2,0,0.0,1
Corona,4,4,0,0.0,1
Corona,4,5,0,0.0,1
Corona,4,7,0,0.0,1
Corona,4,13,0,0.0,1
Corona,4,14,0,0.0,1
Corona,4,21,0,0.0,1
Corona,4,22,0,0.0,1
Corona,5,4,0,0.0,1
Corona,5,5,0,0.0,1
Corona,5,7,0,0.0,1
Corona,5,10,0,0.0,1
Corona,5,19,0,0.0,1
Corona,5,21,0,0.0,1
Corona,6,1,0,0.0,1
Corona,6,3,0,0.0,1
Corona,6,6,0,0.0,1
Corona,6,7,0,0.0,1
Corona,6,8,0,0.0,1
Corona,6,9,0,0.0,1
Corona,6,12,0,0.0,1
Corona,6,13,0,0.0,1
Corona,6,21,0,0.0,1
Corona,6,22,0,0.0,1
Crotona Park East,0,4,0,0.0,1
Crotona Park East,2,16,0,0.0,1
Crotona Park East,4,0,0,0.0,1
Crotona Park East,4,17,0,0.0,1
Crotona Park East,5,7,0,0.0,1
Crotona Park East,5,19,0,0.0,1
Crotona Park East,5,22,0,0.0,1
Crotona Park East,6,22,0,0.0,1
Crown Heights North,0,0,6,418.8333333333333,0
Crown Heights North,0,1,0,0.0,1
Crown Heights North,0,2,0,0.0,1
Crown Heights North,0,3,0,0.0,1
Crown Heights North,0,4,0,0.0,1
Crown Heights North,0,7,0,0.0,1
Crown Heights North,0,8,0,0.0,1
Crown Heights North,0,9,0,0.0,1
Crown Heights North,0,12,0,0.0,1
Crown Heights North,0,14,0,0.0,1
Crown Heights North,0,17,0,0.0,1
Crown Heights North,0,18,0,0.0,1
Crown Heights North,0,19,0,0.0,1
Crown Heights North,0,20,0,0.0,1
Crown Heights North,0,21,8,582.375,0
Crown Heights North,0,22,9,526.2222222222222,0
Crown Heights North,0,23,9,394.8888888888889,0
Crown Heights North,1,0,0,0.0,1
Crown Heights North,1,1,0,0.0,1
Crown Heights North,1,2,0,0.0,1
Crown Heights North,1,3,0,0.0,1
Crown Heights North,1,6,0,0.0,1
Crown Heights North,1,7,0,0.0,1
Crown Heights North,1,8,0,0.0,1
Crown Heights North,1,16,0,0.0,1
Crown Heights North,1,17,0,0.0,1
Crown Heights North,1,18,0,0.0,1
Crown Heights North,1,19,0,0.0,1
Crown Heights North,1,20,0,0.0,1
Crown Heights North,1,21,6,610.8333333333334,0
Crown Heights North,1,22,0,0.0,1
Crown Heights North,1,23,7,441.14285714285717,0
Crown Heights North,2,0,7,993.2857142857143,0
Crown Heights North,2,1,5,887.4,0
Crown Heights North,2,2,0,0.0,1
Crown Heights North,2,3,0,0.0,1
Crown Heights North,2,4,0,0.0,1
Crown Heights North,2,6,0,0.0,1
Crown Heights North,2,7,0,0.0,1
Crown Heights North,2,8,0,0.0,1
Crown Heights North,2,9,0,0.0,1
Crown Heights North,2,11,0,0.0,1
Crown Heights North,2,12,0,0.0,1
Crown Heights North,2,13,0,0.0,1
Crown Heights North,2,14,0,0.0,1
Crown Heights North,2,16,0,0.0,1
Crown Heights North,2,17,0,0.0,1
Crown Heights North,2,19,0,0.0,1
Crown Heights North,2,20,0,0.0,1
Crown Heights North,2,21,0,0.0,1
Crown Heights North,2,22,7,998.5714285714286,0
Crown Heights North,2,23,0,0.0,1
Crown Heights North,3,0,6,1213.8333333333333,0
Crown Heights North,3,1,7,390.0,0
Crown Heights North,3,2,0,0.0,1
Crown Heights North,3,3,0,0.0,1
Crown Heights North,3,4,0,0.0,1
Crown Heights North,3,5,0,0.0,1
Crown Heights North,3,6,0,0.0,1
Crown Heights North,3,8,0,0.0,1
Crown Heights North,3,9,0,0.0,1
Crown Heights North,3,10,0,0.0,1
Crown Heights North,3,13,0,0.0,1
Crown Heights North,3,14,0,0.0,1
Crown Heights North,3,16,0,0.0,1
Crown Heights North,3,17,0,0.0,1
Crown Heights North,3,18,0,0.0,1
Crown Heights North,3,20,0,0.0,1
Crown Heights North,3,21,0,0.0,1
Crown Heights North,3,22,0,0.0,1
Crown Heights North,3,23,9,742.1111111111111,0
Crown Heights North,4,0,7,563.5714285714286,0
Crown Heights North,4,1,7,512.4285714285714,0
Crown Heights North,4,2,5,1401.6,0
Crown Heights North,4,3,0,0.0,1
Crown Heights North,4,4,0,0.0,1
Crown Heights North,4,5,0,0.0,1
Crown Heights North,4,6,0,0.0,1
Crown Heights North,4,7,7,1143.857142857143,0
Crown Heights North,4,8,0,0.0,1
Crown Heights North,4,9,0,0.0,1
Crown Heights North,4,10,0,0.0,1
Crown Heights North,4,12,0,0.0,1
Crown Heights North,4,13,0,0.0,1
Crown Heights North,4,14,0,0.0,1
Crown Heights North,4,18,0,0.0,1
Crown Heights North,4,19,0,0.0,1
Crown Heights North,4,20,0,0.0,1
Crown Heights North,4,21,0,0.0,1
Crown Heights North,4,22,8,711.5,0
Crown Heights North,4,23,5,835.2,0
Crown Heights North,5,0,13,800.8461538461538,0
Crown Heights North,5,1,7,361.2857142857143,0
Crown Heights North,5,2,17,662.0588235294117,0
Crown Heights North,5,3,10,723.3,0
Crown Heights North,5,4,8,725.25,0
Crown Heights North,5,5,6,791.3333333333334,0
Crown Heights North,5,6,0,0.0,1
Crown Heights North,5,7,0,0.0,1
Crown Heights North,5,8,0,0.0,1
Crown Heights North,5,9,0,0.0,1
Crown Heights North,5,10,0,0.0,1
Crown Heights North,5,11,0,0.0,1
Crown Heights North,5,13,0,0.0,1
Crown Heights North,5,14,0,0.0,1
Crown Heights North,5,15,0,0.0,1
Crown Heights North,5,16,0,0.0,1
Crown Heights North,5,17,0,0.0,1
Crown Heights North,5,18,5,1236.0,0
Crown Heights North,5,19,0,0.0,1
Crown Heights North,5,20,0,0.0,1
Crown Heights North,5,21,0,0.0,1
Crown Heights North,5,22,7,1001.5714285714286,0
Crown Heights North,5,23,12,507.25,0
Crown Heights North,6,0,15,1128.1333333333334,0
Crown Heights North,6,1,15,669.7333333333333,0
Crown Heights North,6,2,15,491.3333333333333,0
Crown Heights North,6,3,9,561.7777777777778,0
Crown Heights North,6,4,7,829.5714285714286,0
Crown Heights North,6,5,7,580.2857142857143,0
Crown Heights North,6,6,0,0.0,1
Crown Heights North,6,7,5,832.2,0
Crown Heights North,6,8,0,0.0,1
Crown Heights North,6,9,0,0.0,1
Crown Heights North,6,10,0,0.0,1
Crown Heights North,6,11,0,0.0,1
Crown Heights North,6,12,0,0.0,1
Crown Heights North,6,13,0,0.0,1
Crown Heights North,6,14,0,0.0,1
Crown Heights North,6,15,0,0.0,1
Crown Heights North,6,18,0,0.0,1
Crown Heights North,6,19,0,0.0,1
Crown Heights North,6,20,0,0.0,1
Crown Heights North,6,21,0,0.0,1
Crown Heights North,6,22,0,0.0,1
Crown Heights North,6,23,9,804.0,0
Crown Heights South,0,0,0,0.0,1
Crown Heights South,0,7,0,0.0,1
Crown Heights South,0,9,0,0.0,1
Crown Heights South,0,16,0,0.0,1
Crown Heights South,0,19,0,0.0,1
Crown Heights South,0,20,0,0.0,1
Crown Heights South,0,23,0,0.0,1
Crown Heights South,1,1,0,0.0,1
Crown Heights South,1,7,0,0.0,1
Crown Heights South,1,8,0,0.0,1
Crown Heights South,1,9,0,0.0,1
Crown Heights South,1,15,0,0.0,1
Crown Heights South,1,18,0,0.0,1
Crown Heights South,1,19,0,0.0,1
Crown Heights South,1,21,0,0.0,1
Crown Heights South,1,22,0,0.0,1
Crown Heights South,1,23,0,0.0,1
Crown Heights South,2,1,0,0.0,1
Crown Heights South,2,7,0,0.0,1
Crown Heights South,2,14,0,0.0,1
Crown Heights South,2,17,0,0.0,1
Crown Heights South,2,20,0,0.0,1
Crown Heights South,2,22,0,0.0,1
Crown Heights South,2,23,0,0.0,1
Crown Heights South,3,0,0,0.0,1
Crown Heights South,3,1,0,0.0,1
Crown Heights South,3,3,0,0.0,1
Crown Heights South,3,10,0,0.0,1
Crown Heights South,3,13,0,0.0,1
Crown Heights South,3,19,0,0.0,1
Crown Heights South,3,20,0,0.0,1
Crown Heights South,3,23,0,0.0,1
Crown Heights South,4,2,0,0.0,1
Crown Heights South,4,11,0,0.0,1
Crown Heights South,4,21,0,0.0,1
Crown Heights South,4,22,0,0.0,1
Crown Heights South,4,23,0,0.0,1
Crown Heights South,5,1,0,0.0,1
Crown Heights South,5,2,0,0.0,1
Crown Heights South,5,3,0,0.0,1
Crown Heights South,5,4,0,0.0,1
Crown Heights South,5,5,0,0.0,1
Crown Heights South,5,6,0,0.0,1
Crown Heights South,5,8,0,0.0,1
Crown Heights South,5,9,0,0.0,1
Crown Heights South,5,12,0,0.0,1
Crown Heights South,5,15,0,0.0,1
Crown Heights South,5,19,0,0.0,1
Crown Heights South,5,20,0,0.0,1
Crown Heights South,5,22,0,0.0,1
Crown Heights South,5,23,0,0.0,1
Crown Heights South,6,0,0,0.0,1
Crown Heights South,6,2,0,0.0,1
Crown Heights South,6,4,0,0.0,1
Crown Heights South,6,6,0,0.0,1
Crown Heights South,6,8,0,0.0,1
Crown Heights South,6,10,0,0.0,1
Crown Heights South,6,11,0,0.0,1
Crown Heights South,6,12,0,0.0,1
Crown Heights South,6,13,0,0.0,1
Crown Heights South,6,14,0,0.0,1
Crown Heights South,6,15,0,0.0,1
Crown Heights South,6,17,0,0.0,1
Crown Heights South,6,19,0,0.0,1
Crown Heights South,6,20,0,0.0,1
Crown Heights South,6,21,0,0.0,1
Cypress Hills-City Line,1,0,0,0.0,1
Cypress Hills-City Line,1,1,0,0.0,1
Cypress Hills-City Line,1,7,0,0.0,1
Cypress Hills-City Line,1,12,0,0.0,1
Cypress Hills-City Line,3,0,0,0.0,1
Cypress Hills-City Line,3,22,0,0.0,1
Cypress Hills-City Line,3,23,0,0.0,1
Cypress Hills-City Line,4,8,0,0.0,1
Cypress Hills-City Line,4,21,0,0.0,1
Cypress Hills-City Line,5,6,0,0.0,1
Cypress Hills-City Line,6,1,0,0.0,1
Cypress Hills-City Line,6,6,0,0.0,1
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,0,23,737.2608695652174,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,1,9,667.2222222222222,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,2,7,685.7142857142857,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,3,5,886.2,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,4,0,0.0,1
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,5,19,745.2105263157895,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,6,29,903.0344827586207,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,7,26,994.6538461538462,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,8,41,934.3658536585366,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,9,24,833.3333333333334,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,10,15,1199.3333333333333,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,11,14,1156.4285714285713,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,12,17,1065.1176470588234,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,13,13,788.4615384615385,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,14,13,777.3846153846154,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,15,17,985.6470588235294,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,16,14,1019.6428571428571,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,17,22,1084.909090909091,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,18,29,814.7931034482758,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,19,27,1143.5185185185185,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,20,25,887.64,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,21,39,686.5641025641025,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,22,36,685.25,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,23,28,759.6785714285714,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,0,20,889.25,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,1,14,877.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,2,12,676.0833333333334,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,3,0,0.0,1
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,4,0,0.0,1
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,5,14,828.7142857142857,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,6,22,982.3181818181819,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,7,37,1015.1351351351351,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,8,48,1043.8541666666667,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,9,25,1267.24,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,10,9,1057.111111111111,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,11,7,1480.857142857143,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,12,15,1195.3333333333333,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,13,20,1012.05,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,14,24,956.1666666666666,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,15,9,1349.888888888889,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,16,8,1801.375,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,17,18,1369.2222222222222,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,18,41,872.8048780487804,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,19,32,872.75,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,20,34,727.7941176470588,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,21,38,783.8684210526316,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,22,44,736.8863636363636,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,23,33,864.6666666666666,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,0,27,716.7777777777778,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,1,11,505.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,2,5,922.6,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,3,7,943.7142857142857,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,4,5,779.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,5,7,696.5714285714286,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,6,31,882.3870967741935,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,7,47,1135.468085106383,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,8,55,998.9090909090909,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,9,28,1126.5,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,10,5,816.8,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,11,15,774.6666666666666,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,12,16,1026.75,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,13,17,1020.4117647058823,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,14,14,994.8571428571429,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,15,15,1727.4,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,16,14,1451.5714285714287,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,17,17,1312.2941176470588,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,18,26,951.9230769230769,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,19,36,746.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,20,29,604.8965517241379,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,21,41,816.5365853658536,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,22,54,831.6296296296297,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,23,58,869.0689655172414,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,0,27,707.8148148148148,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,1,18,949.5555555555555,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,2,9,854.4444444444445,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3,10,543.7,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,4,14,734.8571428571429,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,5,16,771.1875,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,6,30,960.1666666666666,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,7,38,1178.0526315789473,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,8,42,927.4761904761905,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,9,21,1154.6666666666667,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,10,17,1456.0588235294117,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,11,13,1138.6923076923076,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,12,14,1222.7857142857142,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,13,11,856.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,14,13,874.1538461538462,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,15,13,1309.076923076923,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,16,13,1586.2307692307693,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,17,22,998.2272727272727,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,18,37,894.5405405405405,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,19,35,1205.8,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,20,39,849.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,21,42,922.9047619047619,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,22,53,815.2075471698113,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,23,49,898.5510204081633,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,0,53,786.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,1,34,868.5882352941177,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,2,18,696.0555555555555,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,3,10,767.7,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,4,10,809.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,5,0,0.0,1
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,6,27,897.0370370370371,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,7,39,1114.051282051282,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,8,47,1230.4255319148936,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,9,27,1240.5555555555557,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,10,17,1238.1176470588234,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,11,21,1055.952380952381,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,12,23,992.0,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,13,19,1185.6842105263158,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,14,27,723.9629629629629,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,15,20,1385.8,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,16,20,1055.55,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,17,24,1091.6666666666667,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,18,38,1138.921052631579,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,19,40,781.425,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,20,31,1128.0967741935483,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,21,28,836.2142857142857,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,22,43,756.6511627906976,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,23,52,770.6923076923077,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,0,48,699.3541666666666,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,1,42,753.3095238095239,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,2,29,660.551724137931,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,3,20,833.35,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,4,11,758.5454545454545,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,5,11,747.8181818181819,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,6,15,837.2666666666667,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,7,21,825.9047619047619,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,8,27,875.4814814814815,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,9,27,792.4444444444445,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,10,39,669.1025641025641,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,11,35,932.7142857142857,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,12,33,914.0909090909091,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,13,36,683.5555555555555,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,14,30,972.3,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,15,22,1019.8636363636364,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,16,35,869.7428571428571,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,17,24,789.7083333333334,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,18,44,897.0454545454545,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,19,52,878.5961538461538,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,20,37,733.4324324324324,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,21,51,811.3921568627451,0
DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,22,36,674.3611111111111,0
